# kommunenummer: Offisielt kommunenummer
# kommune: Kommunenavn
# lyn_treff_justert: Estimert antall lyn innenfor landareal (2015-2025)
# lyn_per_år_justert: Årlig gjennomsnitt lyn innenfor landareal
# lyn_per_km2_per_år_justert: Lyntetthet per km² landareal per år
# andel (%): Andel av totale lyn i Norge (%)
kommunenummer,kommune,lyn_treff_justert,lyn_per_år_justert,lyn_per_km2_per_år_justert,andel (%)
5636,Unjárga - Nesseby,2384.10665348832,238.3127956175722,0.1658185734785047,0.10044771295779173
1151,Utsira,24.05995895258829,2.4050082122147978,0.3823542467750076,0.12180939715562374
5607,Vadsø,1159.125425301051,115.86495938456729,0.09209811883739034,0.06695288627237876
4628,Vaksdal,8988.718160256165,898.5028210272479,1.2559973454677271,0.3514566940569295
4221,Valle,6161.652891305931,615.9123477146937,0.4867871802749583,0.22740450389602557
3454,Vang,13212.76749705678,1320.7343536672108,0.877657660393936,0.4868699176380228
1511,Vanylven,1194.0789617169387,119.35887815191893,0.3099345074184491,0.05540801735995321
5634,Vardø,137.5508030123264,13.749433716544122,0.02288330484570878,0.021104314508701486
1824,Vefsn,6123.8281372391375,612.1314250483292,0.3172651731358605,0.23678011400006543
1815,Vega,233.7366504089716,23.364069940305658,0.1417808722635212,0.1523260888668123
4212,Vegårshei,8027.2522073347745,802.3956947807955,2.2561386047540997,0.29582807410629297
4223,Vennesla,5387.922461889954,538.571067105995,1.4008142822742868,0.19879970130409222
5038,Verdal,12498.688273232807,1249.3557448818508,0.8071764266168655,0.4644419875852216
3216,Vestby,2525.374428754963,252.43377397448003,1.8842559824922,0.10504360026369364
1535,Vestnes,915.9175274242941,91.55415350074533,0.22628872068203693,0.04559120207454676
3452,Vestre Slidre,4668.24931782714,466.6332959322284,1.02083370727446,0.17195971943762517
3443,Vestre Toten,2987.125689655566,298.5899447582637,1.191024909287051,0.10989685725872603
1860,Vestvågøy,244.93970773940748,24.48391577772813,0.05770561591771696,0.044745558810260815
1816,Vevelstad,1416.1011250252775,141.5519802724364,0.2626001414968025,0.06382768290436547
4639,Vik,3379.0538740061256,337.7666741873939,0.40538000526565204,0.1453403401618414
1160,Vindafjord,4369.092032299903,436.7298480562505,0.7038013441030256,0.19920413938701156
4036,Vinje,10474.669866649181,1047.0369920070095,0.33711878010683405,0.3863854375817838
1577,Volda,2393.1709782475896,239.21885599478162,0.2728099444555996,0.10063154845002781
4621,Voss,17765.300494730902,1775.8007678435856,0.8696550215692695,0.6684993839672655
1865,Vågan,274.7561469328329,27.464335705313964,0.05731527965548221,0.0439734497428693
3435,Vågå,7776.031453453823,777.2839322315294,0.5844284033951604,0.2864524640022531
3114,Våler,5613.022509974738,561.0718313542071,2.1835836985958634,0.2064840248795602
3419,Våler,14439.642522926237,1443.3714919263296,2.0465226462204082,0.5308433673808921
1857,Værøy,8.98714782476738,0.8983458519420596,0.048194519953973156,0.0323182795351021
5058,Åfjord,5871.494284765316,586.9083983334788,0.4414737130450485,0.38767228602743636
3328,Ål,11799.779068062264,1179.4935152188675,1.0038413549327372,0.43488124043366055
1508,Ålesund,427.30476163611377,42.71293491723879,0.11502379198911723,0.061952560883557495
4217,Åmli,15044.430542095737,1503.8254667488964,1.3301009780108934,0.5547052142731347
3422,Åmot,20936.464225141357,2092.7869617495567,1.5618862175441313,0.7698295072877904
4643,Årdal,3681.140718970742,367.96295774604914,0.376787316703239,0.1402297134776785
3218,Ås,2676.7271573224666,267.5628336650331,2.605793082051355,0.09945500129971693
4224,Åseral,5512.192562377987,550.9929757549423,0.6208301605108025,0.20346912280688853
3418,Åsnes,21886.53948959804,2187.7554867475874,2.1017316118736007,0.8045376482219615
1868,Øksnes,187.48917656355795,18.74122105633266,0.05863961532018979,0.0391201927478369
5057,Ørland,1210.4640536104482,120.99671471844997,0.2646761778813299,0.1469948595919661
1520,Ørsta,1720.8558153910074,172.01493885373984,0.2600062560139965,0.07570345570281596
3442,Østre Toten,6509.091698329946,650.641965740288,1.1566557024466473,0.23942734508826496
3314,Øvre Eiker,9485.007340315953,948.1113659141769,2.075732038519522,0.3491771339532021
3440,Øyer,7617.381041504359,761.425403779274,1.1894855791468515,0.28023882436467373
4626,Øygarden,530.8732230861133,53.06552948336148,0.16871909412234987,0.14497266917736928
3453,Øystre Slidre,10643.306637894326,1063.8937464397652,1.096922069966455,0.39197403654576046
